frame_index,gt_x,gt_y,gt_z,raw_se3_x,raw_se3_y,raw_se3_z,hsi_se3_x,hsi_se3_y,hsi_se3_z,raw_sim3_x,raw_sim3_y,raw_sim3_z,hsi_sim3_x,hsi_sim3_y,hsi_sim3_z
348,163.44212341308594,3.822312355041503,12.326398849487303,165.41565699746482,3.827156810076922,9.916794113950406,163.16093174589645,3.821888460435333,12.695229910160158,163.4614080821708,3.822590539707069,12.324961198983159,163.4614081051788,3.8225905481993236,12.324961172605864
350,163.47042846679688,3.827696323394776,12.27727222442626,165.4208871446558,3.8284233356381154,9.90610562090119,163.19131756876664,3.829246629650809,12.633132560441117,163.48844150161764,3.8291369169858473,12.269714854033094,163.48844155322612,3.8291369131294384,12.269714833394367
352,163.50051879882815,3.833267450332646,12.22951984405518,165.42700442991307,3.829058015023753,9.894864193911433,163.22685742154013,3.8329339726805873,12.567822686919643,163.52006033225385,3.8324174277285845,12.211610521612482,163.5200604028346,3.8324174428901117,12.211610398297664
354,163.53277587890625,3.837806701660157,12.1808500289917,165.43364061894775,3.8298140665183595,9.885609713838253,163.26541192518238,3.8373264551959854,12.514056605724143,163.55436125632949,3.836325282790913,12.163776257595831,163.55436130610966,3.836325316255468,12.163776164256454
355,163.54983520507818,3.8382444381713863,12.156978607177752,165.4363452025089,3.82924276060809,9.881850094807053,163.28112479599952,3.8340072717448455,12.492214359155025,163.5683406223335,3.8333723348640687,12.144343657609838,163.5683406239884,3.8333723281540992,12.144343705889739
357,163.58596801757815,3.8358201980590847,12.111031532287601,165.4432012553104,3.8287859086038356,9.87382212838688,163.32095666195067,3.8313531262739873,12.445573985229831,163.6037779712959,3.8310109726681127,12.10284895858593,163.60377796209897,3.8310110064284038,12.102849021648293
359,163.62518310546878,3.830917119979859,12.066470146179203,165.450339687629,3.827981315486213,9.865565455540763,163.3624291300591,3.826678620267388,12.397604809796604,163.64067487457874,3.826852217199408,12.060172129018282,163.64067489975287,3.8268522243603247,12.060172138501581
361,163.6670227050781,3.82518005371094,12.020304679870604,165.4580857437675,3.8266942904223353,9.856451723878036,163.40743166577235,3.81920128024086,12.34465640667051,163.6807124446514,3.820199882739261,12.013065360935745,163.6807124434587,3.8201998363699468,12.013065370611384
363,163.70849609374997,3.8212203979492188,11.973960876464846,165.46721376188503,3.825904482426359,9.846965026130052,163.46046307706217,3.814612772471713,12.289541161661074,163.72789305610996,3.816117548139881,11.964030817543252,163.727893061476,3.8161175646170324,11.964030821869889
364,163.7291564941406,3.82076358795166,11.951847076416003,165.4721978215345,3.8254669219167683,9.841472134179552,163.48941908993444,3.812070593350922,12.257628932467385,163.7536545060522,3.8138558992116316,11.935639331290384,163.75365444608568,3.8138558563367426,11.935639371236224
366,163.7723846435547,3.8198337554931667,11.904838562011715,165.47914006029285,3.8259851823936106,9.834014793253012,163.5297516697072,3.8150815767547477,12.214303796873168,163.78953733026364,3.8165346675792384,11.897094063277315,163.78953725579467,3.816534647158582,11.897094165229014
368,163.81109619140622,3.8203907012939444,11.858563423156726,165.4866425521858,3.8258159777327276,9.823045011425563,163.57333922770673,3.8140985544842674,12.150572282791808,163.8283159731644,3.815660087877566,11.84039380178343,163.82831593194652,3.8156600787260624,11.840393954006931
370,163.8488006591797,3.8196048736572266,11.806239128112791,165.49259054631958,3.8263226625966893,9.815581776415618,163.60789555562155,3.817042230310394,12.107212738983097,163.8590597771938,3.818279024583285,11.801818068618399,163.85905976598332,3.8182789878092147,11.801818135938206
372,163.88475036621094,3.8179452419281033,11.750986099243171,165.4997982873537,3.8265165060584483,9.80284541167447,163.64977058536255,3.8181684427282088,12.03321773678716,163.89631492117428,3.819280956539955,11.735986749211703,163.89631485187715,3.8192809486584345,11.735986775827538
373,163.90119934082034,3.8168370723724334,11.724385261535652,165.5036105933856,3.826290387454667,9.79720483617813,163.67191921925925,3.8168548434411136,12.000447358259727,163.91601984806363,3.818112201849597,11.706831920916187,163.91601989479548,3.8181122747596095,11.70683185284923
375,163.93264770507815,3.8121767044067383,11.669647216796877,165.50770034318577,3.825444506985078,9.787937640626016,163.69567954007988,3.8119403680957107,11.946607467188258,163.93715881753107,3.8137400416213727,11.65893193353403,163.93715881215297,3.813739998435304,11.658931952149727
377,163.96313476562497,3.8068792819976807,11.610668182373042,165.51358259704327,3.8250051360842425,9.777308316379013,163.72985397110307,3.8093878050220464,11.884853955495322,163.9675628252989,3.8114690352000933,11.6039914184182,163.96756288281316,3.8114690518318755,11.60399151636744
379,163.9901885986328,3.8000674247741704,11.550586700439455,165.51937678772993,3.8234316995608326,9.765090677961705,163.7635166145139,3.8002464201923116,11.813872783401319,163.99751165493348,3.8033363062429726,11.540841275234332,163.9975116298216,3.8033362080076003,11.540841479709234
381,164.016845703125,3.7980790138244624,11.48971652984619,165.52375286629146,3.822733406235608,9.752947923484003,163.7889405915017,3.7961896271826276,11.743326209610844,164.0201305914502,3.7997269897804897,11.47807818979001,164.020130657254,3.799726988552376,11.478078093454084
382,164.02952575683597,3.798099517822268,11.461315155029299,165.52607168777905,3.8220956932691044,9.748868039420366,163.80241227274536,3.792484624321767,11.719623366496506,164.0321160426445,3.7964307991608797,11.456990214029716,164.03211604914435,3.7964307473157244,11.456990312463487
384,164.05722045898438,3.801770687103273,11.407468795776367,165.53148523378164,3.822478051613412,9.738888067667734,163.83386356863215,3.794706042347218,11.661642229306251,164.06009740807033,3.798407120882462,11.405406051557136,164.0600974198319,3.7984070830904373,11.405406056652662
386,164.08489990234375,3.8067600727081286,11.35563850402832,165.53722967581555,3.8237676755733023,9.72725943246012,163.86723734303655,3.802198475515369,11.59408284678568,164.08978909844149,3.8050728884341547,11.345300329541875,164.08978916786714,3.805072899042325,11.345300293998733
388,164.11511230468744,3.810158252716064,11.302809715270989,165.5429176969157,3.823278194750551,9.716883405602482,163.90028328106973,3.7993546425086757,11.533800813794276,164.11918916207392,3.802542875432729,11.291669049964055,164.11918924871443,3.8025428174259686,11.291668993177202
390,164.1466217041016,3.8137841224670406,11.251252174377445,165.54700300910002,3.825058248341667,9.70803099765477,163.9240176870251,3.809696349620337,11.48237078318813,164.14030519453283,3.811743560157095,11.245913003637781,164.14030511031442,3.811743555649126,11.245913080414734
391,164.16253662109372,3.8134889602661137,11.225765228271484,165.55076738710696,3.825458909159626,9.701741847461632,163.94588786658528,3.8120241879911023,11.445832253812641,164.15976239256213,3.8138144831258423,11.213405842954508,164.1597624199108,3.8138145707382196,11.213405735136705
393,164.19515991210938,3.8111062049865723,11.174843788146976,165.55734859770675,3.8233726976208904,9.693207974118888,163.98412292818236,3.7999038074863463,11.39625265079145,164.19377914584155,3.803031338881178,11.16929622822375,164.1937791242037,3.803031394712708,11.169296097948113
395,164.23068237304685,3.8059887886047368,11.123220443725586,165.56255742795645,3.8230087923216236,9.684095701788202,164.0143849646602,3.7977894718714995,11.343313002167667,164.22070238295618,3.8011503966754,11.122197003090523,164.22070244283242,3.801150327274029,11.122197118702784
397,164.26622009277347,3.8026702404022212,11.070793151855469,165.56919618356238,3.8226939904246233,9.671239772649184,164.05295435518588,3.7959606766040306,11.268623176942452,164.25501657304414,3.7995232585828242,11.055747683004206,164.25501659056664,3.799523297390272,11.05574759326073
399,164.30120849609375,3.8049395084381117,11.017478942871092,165.57747847937028,3.8220876119415705,9.660511014750757,164.10107221408495,3.7924377393138915,11.20629219224442,164.29782584176658,3.7963890286506174,11.000293218374537,164.29782575338754,3.7963890349872473,11.00029339530229
401,164.33482360839844,3.807233333587647,10.9670934677124,165.58348753595453,3.8223456737684938,9.649126897727191,164.13598335432133,3.793936959405442,11.140153115327893,164.32888526345945,3.7977228904628477,10.941451354218401,164.32888525438855,3.7977228507153784,10.941451240282824
402,164.35223388671878,3.8091139793395996,10.941609382629395,165.58702468927072,3.8221816013036514,9.64511189029386,164.15653322695962,3.792983827769654,11.116827011213175,164.3471679896911,3.796874837893814,10.920698710733726,164.34716792248412,3.796874875175324,10.920698633831261
404,164.3804016113281,3.8123717308044425,10.891531944274902,165.59401520915733,3.8248758556336035,9.633959757676164,164.19714645979371,3.8086367185411873,11.052036092188725,164.38330036787184,3.8108008144941046,10.863055920240337,164.38330042166132,3.8108008304232897,10.863055898570503
406,164.40423583984375,3.814599752426148,10.838132858276365,165.59500256830032,3.8248839715596232,9.626628306938477,164.20288261368114,3.8086837558849074,11.009442294797106,164.38840379859414,3.8108427638359244,10.825161349455318,164.38840372324935,3.8108426782808635,10.825161344460707
408,164.42422485351562,3.8174521923065194,10.787379264831543,165.60010312134153,3.8248806435578238,9.615597270370554,164.2325157198581,3.808664645756677,10.94535473437094,164.41476737589667,3.8108255621654408,10.768144476395474,164.41476749953205,3.8108256765145825,10.768144368397142
410,164.4424285888672,3.818276166915893,10.737919807434084,165.60308596584935,3.824764726780424,9.604504975646043,164.24984490912757,3.8079909864224777,10.880911717027587,164.43018500828447,3.8102264151911904,10.710810974112563,164.43018481239602,3.8102263399525786,10.710811151889974
411,164.45162963867188,3.818577289581299,10.714559555053711,165.60404953886137,3.825160674953385,9.601626304785162,164.25544334520814,3.8102913086841186,10.864187336406172,164.43516549400513,3.812272979589468,10.69593179117765,164.43516559016126,3.8122728747006374,10.695931920987313
413,164.46917724609372,3.814870119094851,10.66138935089111,165.60718588887485,3.824246024171875,9.59125373250514,164.2736644817083,3.8049774587048355,10.803925357121638,164.45137656079729,3.8075453615471995,10.64231836751138,164.45137644444833,3.807545285523277,10.642318461408559
415,164.48310852050784,3.808205366134643,10.606970787048338,165.6092530701216,3.8238724389523733,9.580993573245115,164.2856744365544,3.8028071731635213,10.744316199281993,164.46206134187034,3.805614386075745,10.589285980708883,164.46206137774004,3.8056144409422488,10.589285799483038
417,164.49682617187491,3.8016419410705558,10.548908233642582,165.61365732002903,3.8216609209018375,9.567589658658893,164.3112619069937,3.7899588524867625,10.666443305994973,164.48482588954906,3.7941835614945245,10.520004250767922,164.48482586089193,3.794183636155605,10.520004384134708
419,164.510986328125,3.7994916439056383,10.495047569274902,165.61788844478238,3.8219484833376924,9.557758354365683,164.33584370888758,3.791629275051546,10.609325861912282,164.50669559340474,3.7956699051215224,10.469188515959404,164.50669562783048,3.7956697661121668,10.469188532814755
420,164.52075195312503,3.8003354072570796,10.46529388427734,165.62027327885363,3.822569561122699,9.550869904827607,164.34969896360846,3.795237611027634,10.569306087728087,164.51902224835433,3.7988801123409406,10.433583715769206,164.51902227471052,3.7988800054255347,10.43358401781128
422,164.54072570800778,3.803492307662965,10.412322998046873,165.62348709901468,3.822948194139056,9.537828737888017,164.36837038011836,3.797437409316305,10.493539980156918,164.535633740396,3.800837178705192,10.366176944395693,164.5356337309922,3.8008371067028457,10.366176952959878
424,164.56153869628903,3.8068382740020748,10.361941337585453,165.62506895818507,3.824509529167642,9.532245454010983,164.37756078649008,3.806508390728375,10.461102304416553,164.54381000406462,3.8089073578384602,10.337318243210749,164.54381018796178,3.8089073145030143,10.337318026688582
426,164.5838623046875,3.8095600605011013,10.311754226684572,165.62915060531137,3.825221965083621,9.522411334970021,164.4012737103748,3.8106474801671357,10.40396903620476,164.56490709268738,3.8125897740769084,10.286487959623038,164.56490693754222,3.8125897508742144,10.286488097067249
428,164.60896301269534,3.8105175495147705,10.263469696044929,165.63415288414157,3.826591485000073,9.512898257527278,164.43033571491142,3.8186039860759617,10.348700283985604,164.59076271335508,3.819668505322923,10.237317065698281,164.59076262008037,3.8196684398418768,10.237316977096578
429,164.62274169921878,3.8097517490386945,10.239684104919428,165.63717099091903,3.824694858284078,9.508328072061804,164.447870310287,3.8075851768654383,10.322148630638736,164.6063626082473,3.8098652811162097,10.213694835553333,164.6063626772235,3.809865302121739,10.213694686385878
431,164.651611328125,3.8066701889038055,10.190818786621096,165.64099470256264,3.823389636281845,9.501442789509296,164.4700851028907,3.8000023294639202,10.282146822920796,164.62612648810196,3.803118890896397,10.178106404778017,164.6261265797612,3.8031190470620833,10.178106155663436
433,164.68408203125,3.802623748779293,10.141878128051758,165.6478571487335,3.8204653013992873,9.492419734164958,164.50995384776775,3.783012417968902,10.229725733957338,164.66159688290978,3.788003681209927,10.13146832158318,164.6615967280587,3.7880035804942844,10.131468524978478
435,164.71844482421878,3.8015935420990017,10.095911979675288,165.65428052859147,3.8217659354188216,9.48076480403409,164.54727233446275,3.7905689021553988,10.162013183355022,164.6947978456409,3.794726357209817,10.071226687199927,164.6947979803527,3.794726380911731,10.0712264928084
437,164.7530822753906,3.802618265151976,10.051589012145998,165.6625887381746,3.8223214533751793,9.469769200928969,164.5955409615779,3.793796235560224,10.098131666212428,164.73774105666556,3.797597700859625,10.014392961502361,164.73774127759395,3.7975976525012323,10.014392827903652
438,164.7698059082031,3.8035359382629412,10.02952289581299,165.66539835650315,3.8208622236280445,9.46839365701794,164.61186387106105,3.7853186170905437,10.090140289824326,164.7522633230544,3.790055280277007,10.00728309362363,164.75226333044006,3.7900553437263698,10.007283115609951
440,164.80169677734375,3.80706524848938,9.987916946411131,165.67242355554706,3.8234695316492218,9.458915147812789,164.652678214345,3.8004662229440203,10.035072713530575,164.78857494976702,3.8035318515453564,9.958290874912453,164.78857475216677,3.803531760594554,9.958290976440654
442,164.82943725585938,3.811171770095826,9.943813323974608,165.6769911593371,3.824339533731073,9.45005150179445,164.67921497743686,3.80552084947503,9.983577035159414,164.81218383582953,3.808028690800421,9.912476741602024,164.81218379541875,3.8080287256531764,9.912476658630133
444,164.8544616699219,3.8142051696777304,9.897581100463864,165.67977943927787,3.8234679701689793,9.446134540720037,164.6954142041757,3.800457488296839,9.960820177944317,164.8265958090343,3.8035237806156457,9.89223087703753,164.82659581105915,3.8035239896142587,9.892230495810283
446,164.87692260742188,3.814496755599975,9.85297012329102,165.68512282923606,3.8232804548039785,9.435902262345218,164.72645768097223,3.7993677720175683,9.901373768339255,164.854214554116,3.802554557125433,9.83934260007301,164.85421435608828,3.802554498396336,9.839342626604816
447,164.88648986816403,3.8151533603668235,9.832682609558109,165.6868513639982,3.823816548698658,9.430432755758451,164.7365004648682,3.8024825358718166,9.869597446774465,164.86314894994595,3.8053255022993433,9.811071987348859,164.86314915037906,3.8053256198891865,9.811072089327382
449,164.9027862548828,3.8151011466979994,9.787368774414062,165.69070622243865,3.8250587197753276,9.416266665572149,164.7588963512097,3.80969913533408,9.787295776523509,164.88307382037942,3.8117459968884946,9.73785074826282,164.88307416713684,3.8117460340235993,9.737850510420564
451,164.91658020019528,3.812817573547364,9.740935325622559,165.69339497744977,3.823906813147285,9.411949164521028,164.7745170187495,3.8030068376245554,9.762212612774487,164.89697137227446,3.8057920583276448,9.715534585330012,164.89697145424358,3.8057920770344924,9.715534695345593
453,164.9293975830078,3.807984590530395,9.694016456604006,165.69613459529202,3.8235355085824394,9.400224074964035,164.79043339212828,3.8008496732816486,9.694092890412666,164.91113182236282,3.803872871031873,9.654930313123138,164.9111318228693,3.8038729060302163,9.654930413429833
455,164.9422607421875,3.802682638168334,9.643891334533688,165.6993803270236,3.8244118134032674,9.38983993756107,164.80928998688685,3.8059406584400994,9.633763701691677,164.92790825792144,3.808402287684898,9.60125711201505,164.9279080272503,3.808402218380212,9.601257159426012
456,164.94841003417963,3.8005239963531507,9.620731353759771,165.7026079979496,3.8241719062381905,9.385016416471888,164.82804237215055,3.80454694630665,9.605740134671834,164.94459134135914,3.807162263114848,9.576325448707626,164.94459151925102,3.807162270240137,9.576325346772185
458,164.96392822265625,3.7985301017761253,9.575699806213377,165.70544752429464,3.825155675760713,9.376717464615366,164.84453911518617,3.8102624347963827,9.55752526980789,164.95926819535816,3.8122471399204336,9.533430088727666,164.9592682271259,3.812247186380549,9.533429880357566
460,164.98139953613278,3.801715850830078,9.536987304687507,165.71244260472224,3.826094074767117,9.368164339415975,164.88517848362855,3.8157141015837093,9.507834352227526,164.99542414591892,3.8170975070367232,9.489220965608924,164.9954239784497,3.817097387459394,9.489221209604368
462,165.00244140625006,3.806349754333498,9.498557090759272,165.71147317339037,3.827488057869201,9.360497829410978,164.87954639552356,3.8238127697575717,9.463293743880731,164.99041337989985,3.824302682823216,9.449594551076125,164.99041326138487,3.8243025543645666,9.449594630232674
464,165.02062988281247,3.8120734691619873,9.464001655578617,165.71543251882403,3.8289204649227324,9.352432422990862,164.90254916179262,3.8321348557497457,9.416435480565742,165.01087831940046,3.831706463115152,9.407906333364195,165.01087820286554,3.831706490084063,9.407906095670825
465,165.03016662597653,3.8147218227386475,9.447937011718754,165.71767348258814,3.8288451966881487,9.347269832746653,164.9155689537564,3.8316978087822338,9.386442242611363,165.02246134205495,3.8313174190438826,9.381222100128126,165.02246156103698,3.831317661170627,9.381221919847283
467,165.05149841308597,3.8191168308258066,9.419423103332518,165.72244859678526,3.8306633683125377,9.342354458000287,164.94331049023447,3.842260691091347,9.357885400646921,165.04714280134914,3.8407151270535054,9.355815666541451,165.0471424587154,3.840715173008744,9.35581566684108
469,165.07733154296875,3.820057868957519,9.395645141601562,165.7270025747756,3.8309277148091514,9.338143561266833,164.96976850841793,3.8437962867456568,9.333421115136872,165.070681258809,3.8420814728677395,9.334050516635443,165.07068144474363,3.842081351095145,9.334050451063431
471,165.1072998046875,3.816219329833984,9.374097824096681,165.73236042584583,3.8297815958849744,9.336312488268417,165.00089575617537,3.8371377796711608,9.322782976832546,165.09837475002928,3.836157449607649,9.324586124411638,165.09837451854,3.83615745672374,9.324585985993686
473,165.14164733886722,3.810854911804199,9.348490715026854,165.7413250397374,3.829499303635321,9.33019819356002,165.0529780065803,3.8354974152059436,9.287261017836524,165.14471076289078,3.8346983463524693,9.292982751229754,165.14471069368736,3.8346980686486307,9.292983055996991
474,165.16015625,3.80793833732605,9.336747169494629,165.746270502301,3.8303330747364908,9.324044435626874,165.08170998065899,3.840341777531558,9.251508545987935,165.170272713436,3.83900791606005,9.261175401779425,165.17027275701776,3.839007967307997,9.261175044925128
476,165.19705200195312,3.8045809268951416,9.312722206115726,165.75268476117256,3.8291973876601118,9.321168614288961,165.1189751283794,3.8337437151836795,9.234801408029048,165.2034265319008,3.83313781260505,9.24631094736874,165.20342655506298,3.8331378489815506,9.24631115435482
478,165.23141479492185,3.8040013313293444,9.289628982543945,165.759872508044,3.8301790183931503,9.313558895032932,165.1607340738546,3.839446883472976,9.190590679647997,165.2405783306853,3.8382116345031716,9.206978071063734,165.2405783639127,3.838211804171527,9.206978060302049
480,165.26260375976562,3.8066809177398673,9.264125823974611,165.76337558455586,3.8307507534127274,9.31426073464308,165.1810860830931,3.8427685436593784,9.194668480891293,165.25868492180805,3.841166800396636,9.210605717451605,165.2586849982717,3.841166995757538,9.210605970216779
482,165.28840637207028,3.810136795043944,9.237092018127438,165.76827509111155,3.828511068814392,9.307042290098359,165.20955097370586,3.8297565453252704,9.152730455196778,165.28400933639244,3.8295903894536507,9.17329524950404,165.28400944463738,3.829590571368445,9.173294838520137
483,165.29904174804682,3.8116445541381805,9.224674224853516,165.76958181016474,3.8288047000603282,9.307962653939123,165.21714272994438,3.8314623009120634,9.158077956417673,165.2907634645219,3.831108101354328,9.178052397026365,165.29076362564933,3.8311081361628565,9.17805236630063
485,165.3175201416016,3.813282251358032,9.199295043945314,165.77328469607005,3.829077552662085,9.304059765280654,165.23865532896946,3.8330475988699515,9.135403122386176,165.30990282412048,3.8325184132559,9.157879269520489,165.30990280547644,3.832518533049826,9.157879177297616
487,165.33274841308597,3.8145530223846458,9.17543888092041,165.77608447065236,3.828819749134436,9.297797896114474,165.25492117564133,3.8315495295732194,9.099023620578942,165.32437421046498,3.8311858865327926,9.125513118146866,165.32437409107658,3.831185741152844,9.125513314563037
489,165.34808349609375,3.815092563629149,9.148774147033691,165.77797884015558,3.8290510607855532,9.294849594566882,165.26592725516437,3.832893660613815,9.08189479873565,165.3341657676618,3.8323814828820377,9.11027403031989,165.3341659035367,3.8323815783302666,9.11027426320047
491,165.36151123046878,3.8134591579437256,9.123073577880861,165.77944656278163,3.8281765009929343,9.293273699299062,165.2744540924349,3.827812514989856,9.072738491287796,165.34175208596844,3.8278610858756497,9.102128592682394,165.3417520009528,3.827861019949042,9.102128143124851
492,165.36709594726565,3.8117065429687518,9.111327171325682,165.78051079519884,3.828195896627591,9.293100821044181,165.28063750790795,3.8279254468463195,9.071734294061274,165.34725285684007,3.8279613374188584,9.101235025024206,165.3472532191248,3.827961492379479,9.101234735904372
494,165.37939453125,3.805536985397337,9.087394714355467,165.78507258847202,3.828402988167105,9.286403468961606,165.3071398637601,3.829128401419297,9.032824982762428,165.37083170968688,3.829031745620986,9.066617963320349,165.3708316511825,3.829031728656799,9.066618169815358
496,165.3914184570313,3.7974302768707293,9.062973022460941,165.787091103073,3.827296706353208,9.28184159425871,165.3188669088038,3.822701074696674,9.006321584280744,165.38126494413996,3.8233136311570366,9.043038689582257,165.38126488724433,3.8233135092167143,9.043038810158283
